No.,Time,Load,Disp,Strength,Strain
,[sec],[kN],[mm],[kN/mm²],[%]
1,0,0,0,0,0
2,0.107,0.21,0.016,0,0
3,0.219,0.28,0.016,0.001,0
4,0.307,0.31,0.016,0.001,0
5,0.701,0.31,0.018,0.001,0
6,0.811,0.32,0.018,0.001,0
7,0.995,0.32,0.019,0.001,0
8,1.243,0.32,0.02,0.001,0
9,1.269,0.33,0.02,0.001,0
10,1.475,0.33,0.021,0.001,0
11,1.571,0.34,0.021,0.001,0
12,1.674,0.34,0.021,0.001,0
13,1.873,0.34,0.023,0.001,0
14,1.891,0.35,0.023,0.001,0
15,2.047,0.35,0.024,0.001,0
16,2.152,0.36,0.024,0.001,0
17,2.223,0.36,0.025,0.001,0
18,2.383,0.36,0.026,0.001,0
19,2.387,0.37,0.026,0.001,0
20,2.541,0.37,0.027,0.001,0
21,2.614,0.38,0.027,0.001,0
22,2.683,0.38,0.028,0.001,0
23,2.833,0.38,0.029,0.001,0
24,2.835,0.39,0.029,0.001,0
25,2.966,0.39,0.03,0.001,0
26,3.019,0.4,0.03,0.001,0
27,3.103,0.4,0.031,0.001,0
28,3.216,0.4,0.031,0.001,0
29,3.233,0.41,0.032,0.001,0
30,3.361,0.41,0.033,0.001,0
31,3.391,0.41,0.033,0.001,0
32,3.481,0.42,0.034,0.001,0
33,3.589,0.43,0.034,0.001,0
34,3.603,0.43,0.035,0.001,0
35,3.721,0.43,0.036,0.001,0
36,3.782,0.44,0.036,0.001,0
37,3.835,0.44,0.037,0.001,0
38,3.931,0.45,0.037,0.001,0
39,3.947,0.45,0.038,0.001,0
40,4.058,0.45,0.039,0.001,0
41,4.066,0.46,0.039,0.001,0
42,4.163,0.46,0.04,0.001,0
43,4.227,0.47,0.04,0.001,0
44,4.377,0.47,0.042,0.001,0
45,4.479,0.48,0.043,0.001,0
46,4.549,0.49,0.043,0.001,0
47,4.679,0.49,0.045,0.001,0
48,4.775,0.5,0.046,0.001,0
49,4.841,0.51,0.046,0.001,0
50,4.968,0.52,0.048,0.001,0
51,5.065,0.52,0.049,0.001,0
52,5.107,0.53,0.049,0.001,0
53,5.247,0.54,0.051,0.001,0
54,5.331,0.54,0.052,0.001,0
55,5.425,0.55,0.053,0.001,0
56,5.505,0.56,0.053,0.001,0
57,5.627,0.57,0.055,0.001,0
58,5.749,0.57,0.056,0.001,0
59,5.852,0.58,0.058,0.001,0
60,5.938,0.59,0.059,0.001,0
61,6.015,0.6,0.06,0.001,0
62,6.123,0.61,0.061,0.001,0.001
63,6.237,0.62,0.062,0.001,0.001
64,6.339,0.62,0.064,0.001,0.001
65,6.418,0.63,0.064,0.001,0.001
66,6.571,0.64,0.067,0.001,0.001
67,6.649,0.65,0.068,0.001,0.001
68,6.723,0.66,0.069,0.001,0.001
69,6.811,0.67,0.07,0.001,0.001
70,6.934,0.68,0.071,0.002,0.001
71,7.023,0.68,0.073,0.002,0.001
72,7.159,0.7,0.074,0.002,0.001
73,7.239,0.7,0.076,0.002,0.001
74,7.313,0.71,0.077,0.002,0.001
75,7.45,0.72,0.079,0.002,0.001
76,7.522,0.73,0.08,0.002,0.001
77,7.659,0.74,0.082,0.002,0.001
78,7.729,0.75,0.083,0.002,0.001
79,7.863,0.76,0.085,0.002,0.001
80,7.931,0.77,0.086,0.002,0.001
81,8.001,0.78,0.087,0.002,0.001
82,8.131,0.79,0.089,0.002,0.001
83,8.259,0.8,0.091,0.002,0.001
84,8.325,0.81,0.092,0.002,0.001
85,8.45,0.82,0.094,0.002,0.001
86,8.522,0.83,0.095,0.002,0.001
87,8.643,0.84,0.097,0.002,0.001
88,8.707,0.85,0.098,0.002,0.001
89,8.831,0.86,0.1,0.002,0.001
90,8.954,0.88,0.102,0.002,0.001
91,9.014,0.88,0.103,0.002,0.001
92,9.131,0.9,0.104,0.002,0.001
93,9.219,0.91,0.106,0.002,0.001
94,9.317,0.92,0.108,0.002,0.001
95,9.407,0.93,0.109,0.002,0.001
96,9.55,0.94,0.112,0.002,0.001
97,9.613,0.94,0.113,0.002,0.001
98,9.727,0.94,0.115,0.002,0.001
99,9.842,0.95,0.117,0.002,0.001
100,9.949,0.97,0.118,0.002,0.001
101,10.011,0.97,0.12,0.002,0.001
102,10.115,0.99,0.121,0.002,0.001
103,10.237,1,0.124,0.002,0.001
104,10.346,1.01,0.126,0.002,0.001
105,10.405,1.02,0.127,0.002,0.001
106,10.511,1.04,0.129,0.002,0.001
107,10.619,1.05,0.131,0.002,0.001
108,10.728,1.06,0.133,0.002,0.001
109,10.806,1.08,0.134,0.002,0.001
110,10.943,1.1,0.137,0.002,0.001
111,11.015,1.11,0.138,0.002,0.001
112,11.154,1.12,0.141,0.002,0.001
113,11.203,1.13,0.142,0.003,0.001
114,11.311,1.15,0.144,0.003,0.001
115,11.417,1.16,0.146,0.003,0.001
116,11.505,1.18,0.147,0.003,0.001
117,11.618,1.19,0.15,0.003,0.001
118,11.709,1.21,0.151,0.003,0.001
119,11.823,1.22,0.154,0.003,0.001
120,11.911,1.24,0.155,0.003,0.001
121,12.026,1.25,0.158,0.003,0.001
122,12.107,1.27,0.159,0.003,0.001
123,12.227,1.28,0.162,0.003,0.001
124,12.308,1.3,0.163,0.003,0.001
125,12.422,1.31,0.166,0.003,0.001
126,12.502,1.33,0.167,0.003,0.001
127,12.621,1.34,0.17,0.003,0.001
128,12.721,1.36,0.172,0.003,0.001
129,12.81,1.38,0.173,0.003,0.001
130,12.911,1.39,0.176,0.003,0.001
131,13.007,1.41,0.178,0.003,0.001
132,13.105,1.42,0.18,0.003,0.001
133,13.246,1.45,0.183,0.003,0.002
134,13.307,1.46,0.184,0.003,0.002
135,13.429,1.48,0.186,0.003,0.002
136,13.535,1.49,0.189,0.003,0.002
137,13.602,1.5,0.19,0.003,0.002
138,13.722,1.52,0.193,0.003,0.002
139,13.817,1.54,0.195,0.003,0.002
140,13.909,1.55,0.197,0.003,0.002
141,14.026,1.58,0.199,0.004,0.002
142,14.138,1.59,0.201,0.004,0.002
143,14.205,1.61,0.203,0.004,0.002
144,14.322,1.62,0.206,0.004,0.002
145,14.41,1.64,0.208,0.004,0.002
146,14.505,1.65,0.21,0.004,0.002
147,14.625,1.67,0.212,0.004,0.002
148,14.733,1.69,0.215,0.004,0.002
149,14.801,1.71,0.216,0.004,0.002
150,14.911,1.72,0.219,0.004,0.002
151,15.038,1.75,0.221,0.004,0.002
152,15.135,1.76,0.224,0.004,0.002
153,15.214,1.77,0.225,0.004,0.002
154,15.31,1.79,0.228,0.004,0.002
155,15.442,1.81,0.23,0.004,0.002
156,15.53,1.83,0.233,0.004,0.002
157,15.614,1.85,0.234,0.004,0.002
158,15.707,1.86,0.237,0.004,0.002
159,15.835,1.88,0.24,0.004,0.002
160,15.923,1.9,0.242,0.004,0.002
161,16.01,1.91,0.244,0.004,0.002
162,16.129,1.94,0.246,0.004,0.002
163,16.227,1.95,0.249,0.004,0.002
164,16.311,1.97,0.251,0.004,0.002
165,16.406,1.99,0.253,0.004,0.002
166,16.521,2.01,0.255,0.004,0.002
167,16.607,2.02,0.258,0.004,0.002
168,16.734,2.04,0.261,0.005,0.002
169,16.818,2.06,0.263,0.005,0.002
170,16.903,2.07,0.265,0.005,0.002
171,17.013,2.1,0.267,0.005,0.002
172,17.114,2.11,0.27,0.005,0.002
173,17.228,2.14,0.272,0.005,0.002
174,17.325,2.15,0.275,0.005,0.002
175,17.406,2.17,0.277,0.005,0.002
176,17.505,2.19,0.279,0.005,0.002
177,17.608,2.21,0.281,0.005,0.002
178,17.711,2.23,0.284,0.005,0.002
179,17.821,2.24,0.287,0.005,0.002
180,17.932,2.27,0.289,0.005,0.002
181,18.022,2.28,0.292,0.005,0.002
182,18.103,2.3,0.294,0.005,0.002
183,18.226,2.32,0.297,0.005,0.002
184,18.305,2.34,0.298,0.005,0.002
185,18.406,2.36,0.301,0.005,0.002
186,18.507,2.37,0.304,0.005,0.003
187,18.615,2.4,0.306,0.005,0.003
188,18.709,2.41,0.309,0.005,0.003
189,18.82,2.44,0.311,0.005,0.003
190,18.907,2.45,0.314,0.005,0.003
191,19.022,2.48,0.316,0.006,0.003
192,19.106,2.49,0.319,0.006,0.003
193,19.224,2.51,0.322,0.006,0.003
194,19.334,2.54,0.324,0.006,0.003
195,19.422,2.55,0.326,0.006,0.003
196,19.505,2.57,0.329,0.006,0.003
197,19.618,2.59,0.332,0.006,0.003
198,19.736,2.61,0.335,0.006,0.003
199,19.814,2.63,0.337,0.006,0.003
200,19.931,2.65,0.34,0.006,0.003
201,20.008,2.67,0.342,0.006,0.003
202,20.126,2.69,0.345,0.006,0.003
203,20.202,2.71,0.347,0.006,0.003
204,20.321,2.73,0.35,0.006,0.003
205,20.435,2.75,0.353,0.006,0.003
206,20.512,2.77,0.355,0.006,0.003
207,20.626,2.79,0.358,0.006,0.003
208,20.703,2.81,0.36,0.006,0.003
209,20.82,2.83,0.363,0.006,0.003
210,20.926,2.86,0.365,0.006,0.003
211,21.007,2.87,0.368,0.006,0.003
212,21.124,2.9,0.371,0.006,0.003
213,21.222,2.92,0.373,0.006,0.003
214,21.312,2.93,0.376,0.007,0.003
215,21.411,2.96,0.378,0.007,0.003
216,21.505,2.97,0.381,0.007,0.003
217,21.602,3,0.383,0.007,0.003
218,21.726,3.02,0.387,0.007,0.003
219,21.802,3.04,0.388,0.007,0.003
220,21.914,3.06,0.391,0.007,0.003
221,22.026,3.08,0.395,0.007,0.003
222,22.105,3.1,0.397,0.007,0.003
223,22.214,3.12,0.4,0.007,0.003
224,22.315,3.15,0.402,0.007,0.003
225,22.414,3.17,0.405,0.007,0.003
226,22.51,3.19,0.408,0.007,0.003
227,22.608,3.21,0.41,0.007,0.003
228,22.73,3.23,0.414,0.007,0.003
229,22.806,3.25,0.416,0.007,0.003
230,22.918,3.27,0.419,0.007,0.003
231,23.027,3.29,0.422,0.007,0.003
232,23.129,3.32,0.424,0.007,0.003
233,23.205,3.33,0.426,0.007,0.004
234,23.32,3.36,0.43,0.007,0.004
235,23.414,3.38,0.432,0.008,0.004
236,23.505,3.39,0.435,0.008,0.004
237,23.61,3.41,0.438,0.008,0.004
238,23.71,3.44,0.44,0.008,0.004
239,23.806,3.46,0.443,0.008,0.004
240,23.903,3.48,0.446,0.008,0.004
241,24.01,3.5,0.449,0.008,0.004
242,24.118,3.52,0.452,0.008,0.004
243,24.226,3.54,0.455,0.008,0.004
244,24.334,3.56,0.458,0.008,0.004
245,24.406,3.58,0.46,0.008,0.004
246,24.514,3.6,0.463,0.008,0.004
247,24.62,3.62,0.466,0.008,0.004
248,24.726,3.64,0.469,0.008,0.004
249,24.832,3.67,0.471,0.008,0.004
250,24.902,3.68,0.474,0.008,0.004
251,25.01,3.7,0.477,0.008,0.004
252,25.117,3.72,0.48,0.008,0.004
253,25.222,3.74,0.483,0.008,0.004
254,25.326,3.76,0.486,0.008,0.004
255,25.436,3.78,0.489,0.008,0.004
256,25.503,3.8,0.491,0.008,0.004
257,25.606,3.82,0.494,0.008,0.004
258,25.714,3.84,0.497,0.009,0.004
259,25.82,3.86,0.5,0.009,0.004
260,25.922,3.88,0.503,0.009,0.004
261,26.028,3.9,0.506,0.009,0.004
262,26.131,3.92,0.509,0.009,0.004
263,26.234,3.95,0.512,0.009,0.004
264,26.302,3.96,0.514,0.009,0.004
265,26.406,3.98,0.517,0.009,0.004
266,26.509,4,0.52,0.009,0.004
267,26.61,4.02,0.523,0.009,0.004
268,26.714,4.04,0.526,0.009,0.004
269,26.818,4.07,0.529,0.009,0.004
270,26.909,4.09,0.531,0.009,0.004
271,27.005,4.11,0.534,0.009,0.004
272,27.123,4.13,0.538,0.009,0.004
273,27.226,4.15,0.541,0.009,0.004
274,27.326,4.17,0.544,0.009,0.004
275,27.426,4.2,0.546,0.009,0.004
276,27.524,4.22,0.549,0.009,0.005
277,27.62,4.24,0.552,0.009,0.005
278,27.704,4.25,0.555,0.009,0.005
279,27.802,4.27,0.558,0.009,0.005
280,27.905,4.3,0.561,0.01,0.005
281,28.002,4.32,0.564,0.01,0.005
282,28.106,4.34,0.567,0.01,0.005
283,28.202,4.36,0.57,0.01,0.005
284,28.306,4.38,0.572,0.01,0.005
285,28.402,4.4,0.576,0.01,0.005
286,28.508,4.42,0.579,0.01,0.005
287,28.604,4.44,0.582,0.01,0.005
288,28.702,4.46,0.585,0.01,0.005
289,28.805,4.48,0.588,0.01,0.005
290,28.902,4.5,0.591,0.01,0.005
291,29.002,4.52,0.594,0.01,0.005
292,29.107,4.54,0.597,0.01,0.005
293,29.21,4.56,0.6,0.01,0.005
294,29.31,4.58,0.603,0.01,0.005
295,29.414,4.6,0.606,0.01,0.005
296,29.514,4.62,0.609,0.01,0.005
297,29.616,4.64,0.612,0.01,0.005
298,29.714,4.66,0.615,0.01,0.005
299,29.816,4.68,0.618,0.01,0.005
300,29.914,4.7,0.622,0.01,0.005
301,30.01,4.71,0.625,0.01,0.005
302,30.11,4.74,0.628,0.011,0.005
303,30.206,4.75,0.631,0.011,0.005
304,30.302,4.77,0.634,0.011,0.005
305,30.413,4.8,0.637,0.011,0.005
306,30.51,4.82,0.64,0.011,0.005
307,30.606,4.84,0.643,0.011,0.005
308,30.704,4.86,0.646,0.011,0.005
309,30.816,4.88,0.65,0.011,0.005
310,30.91,4.9,0.653,0.011,0.005
311,31.002,4.92,0.656,0.011,0.005
312,31.13,4.94,0.66,0.011,0.005
313,31.226,4.97,0.663,0.011,0.005
314,31.318,4.99,0.665,0.011,0.005
315,31.417,5,0.669,0.011,0.006
316,31.506,5.03,0.671,0.011,0.006
317,31.608,5.05,0.675,0.011,0.006
318,31.701,5.07,0.678,0.011,0.006
319,31.822,5.09,0.682,0.011,0.006
320,31.918,5.12,0.685,0.011,0.006
321,32.012,5.14,0.688,0.011,0.006
322,32.105,5.16,0.69,0.011,0.006
323,32.23,5.18,0.695,0.012,0.006
324,32.324,5.21,0.697,0.012,0.006
325,32.416,5.23,0.7,0.012,0.006
326,32.51,5.25,0.704,0.012,0.006
327,32.606,5.27,0.707,0.012,0.006
328,32.718,5.3,0.71,0.012,0.006
329,32.802,5.32,0.713,0.012,0.006
330,32.914,5.34,0.717,0.012,0.006
331,33.012,5.37,0.72,0.012,0.006
332,33.102,5.39,0.723,0.012,0.006
333,33.218,5.42,0.726,0.012,0.006
334,33.32,5.44,0.73,0.012,0.006
335,33.41,5.46,0.733,0.012,0.006
336,33.501,5.48,0.736,0.012,0.006
337,33.626,5.52,0.74,0.012,0.006
338,33.706,5.54,0.742,0.012,0.006
339,33.81,5.56,0.746,0.012,0.006
340,33.905,5.59,0.749,0.012,0.006
341,34.001,5.61,0.752,0.012,0.006
342,34.102,5.64,0.755,0.013,0.006
343,34.214,5.66,0.759,0.013,0.006
344,34.306,5.69,0.762,0.013,0.006
345,34.422,5.71,0.765,0.013,0.006
346,34.522,5.74,0.769,0.013,0.006
347,34.613,5.77,0.772,0.013,0.006
348,34.706,5.79,0.775,0.013,0.006
349,34.806,5.82,0.778,0.013,0.006
350,34.922,5.84,0.782,0.013,0.006
351,35.001,5.87,0.784,0.013,0.006
352,35.106,5.89,0.788,0.013,0.006
353,35.205,5.92,0.791,0.013,0.007
354,35.317,5.94,0.794,0.013,0.007
355,35.41,5.97,0.798,0.013,0.007
356,35.504,5.99,0.801,0.013,0.007
357,35.622,6.03,0.804,0.013,0.007
358,35.718,6.05,0.808,0.013,0.007
359,35.81,6.07,0.811,0.013,0.007
360,35.904,6.1,0.814,0.014,0.007
361,36.01,6.13,0.817,0.014,0.007
362,36.116,6.15,0.821,0.014,0.007
363,36.206,6.18,0.824,0.014,0.007
364,36.314,6.21,0.827,0.014,0.007
365,36.422,6.23,0.831,0.014,0.007
366,36.506,6.26,0.833,0.014,0.007
367,36.606,6.28,0.837,0.014,0.007
368,36.725,6.32,0.841,0.014,0.007
369,36.802,6.34,0.843,0.014,0.007
370,36.91,6.37,0.847,0.014,0.007
371,37.002,6.39,0.85,0.014,0.007
372,37.128,6.42,0.854,0.014,0.007
373,37.205,6.45,0.856,0.014,0.007
374,37.31,6.47,0.86,0.014,0.007
375,37.402,6.5,0.863,0.014,0.007
376,37.5,6.53,0.866,0.015,0.007
377,37.61,6.56,0.869,0.015,0.007
378,37.706,6.58,0.873,0.015,0.007
379,37.8,6.61,0.876,0.015,0.007
380,37.906,6.64,0.879,0.015,0.007
381,38.016,6.66,0.883,0.015,0.007
382,38.106,6.69,0.886,0.015,0.007
383,38.202,6.72,0.889,0.015,0.007
384,38.31,6.75,0.892,0.015,0.007
385,38.415,6.77,0.896,0.015,0.007
386,38.506,6.8,0.899,0.015,0.007
387,38.61,6.83,0.902,0.015,0.007
388,38.718,6.85,0.906,0.015,0.007
389,38.809,6.88,0.909,0.015,0.007
390,38.902,6.9,0.912,0.015,0.008
391,39.018,6.94,0.915,0.015,0.008
392,39.118,6.96,0.919,0.015,0.008
393,39.212,6.99,0.922,0.016,0.008
394,39.304,7.01,0.925,0.016,0.008
395,39.424,7.05,0.928,0.016,0.008
396,39.514,7.07,0.932,0.016,0.008
397,39.608,7.1,0.935,0.016,0.008
398,39.719,7.13,0.938,0.016,0.008
399,39.822,7.15,0.942,0.016,0.008
400,39.904,7.18,0.944,0.016,0.008
401,40.005,7.2,0.947,0.016,0.008
402,40.129,7.23,0.951,0.016,0.008
403,40.204,7.26,0.954,0.016,0.008
404,40.31,7.28,0.958,0.016,0.008
405,40.405,7.31,0.961,0.016,0.008
406,40.504,7.34,0.964,0.016,0.008
407,40.612,7.37,0.967,0.016,0.008
408,40.71,7.39,0.971,0.016,0.008
409,40.801,7.42,0.974,0.016,0.008
410,40.905,7.45,0.977,0.017,0.008
411,41.014,7.48,0.98,0.017,0.008
412,41.11,7.5,0.984,0.017,0.008
413,41.204,7.53,0.987,0.017,0.008
414,41.314,7.56,0.99,0.017,0.008
415,41.413,7.58,0.994,0.017,0.008
416,41.505,7.61,0.997,0.017,0.008
417,41.606,7.63,1,0.017,0.008
418,41.718,7.67,1.003,0.017,0.008
419,41.813,7.69,1.007,0.017,0.008
420,41.908,7.72,1.01,0.017,0.008
421,42.018,7.75,1.013,0.017,0.008
422,42.121,7.77,1.017,0.017,0.008
423,42.206,7.8,1.019,0.017,0.008
424,42.306,7.82,1.023,0.017,0.008
425,42.425,7.85,1.027,0.017,0.008
426,42.506,7.88,1.029,0.018,0.008
427,42.61,7.9,1.033,0.018,0.009
428,42.701,7.93,1.036,0.018,0.009
429,42.807,7.96,1.039,0.018,0.009
430,42.914,7.99,1.042,0.018,0.009
431,43.01,8.01,1.046,0.018,0.009
432,43.1,8.04,1.048,0.018,0.009
433,43.212,8.07,1.052,0.018,0.009
434,43.314,8.09,1.056,0.018,0.009
435,43.402,8.12,1.058,0.018,0.009
436,43.501,8.14,1.062,0.018,0.009
437,43.622,8.17,1.066,0.018,0.009
438,43.706,8.2,1.068,0.018,0.009
439,43.805,8.22,1.072,0.018,0.009
440,43.9,8.25,1.075,0.018,0.009
441,44.002,8.28,1.078,0.018,0.009
442,44.113,8.31,1.082,0.018,0.009
443,44.205,8.33,1.085,0.019,0.009
444,44.304,8.36,1.088,0.019,0.009
445,44.416,8.39,1.091,0.019,0.009
446,44.509,8.41,1.095,0.019,0.009
447,44.602,8.43,1.097,0.019,0.009
448,44.716,8.47,1.101,0.019,0.009
449,44.818,8.49,1.105,0.019,0.009
450,44.905,8.52,1.107,0.019,0.009
451,45.001,8.54,1.111,0.019,0.009
452,45.126,8.57,1.115,0.019,0.009
453,45.208,8.6,1.117,0.019,0.009
454,45.309,8.62,1.121,0.019,0.009
455,45.429,8.65,1.124,0.019,0.009
456,45.506,8.68,1.127,0.019,0.009
457,45.613,8.7,1.13,0.019,0.009
458,45.705,8.73,1.134,0.019,0.009
459,45.806,8.76,1.137,0.019,0.009
460,45.922,8.79,1.141,0.02,0.009
461,46.016,8.81,1.144,0.02,0.009
462,46.106,8.83,1.147,0.02,0.009
463,46.217,8.87,1.15,0.02,0.009
464,46.317,8.89,1.154,0.02,0.009
465,46.406,8.92,1.156,0.02,0.01
466,46.502,8.94,1.16,0.02,0.01
467,46.627,8.97,1.164,0.02,0.01
468,46.708,9,1.166,0.02,0.01
469,46.811,9.02,1.17,0.02,0.01
470,46.904,9.05,1.173,0.02,0.01
471,47.004,9.08,1.176,0.02,0.01
472,47.109,9.1,1.179,0.02,0.01
473,47.21,9.13,1.183,0.02,0.01
474,47.3,9.16,1.186,0.02,0.01
475,47.405,9.19,1.189,0.02,0.01
476,47.514,9.21,1.193,0.02,0.01
477,47.608,9.24,1.196,0.021,0.01
478,47.709,9.27,1.199,0.021,0.01
479,47.823,9.3,1.203,0.021,0.01
480,47.914,9.32,1.206,0.021,0.01
481,48.006,9.34,1.209,0.021,0.01
482,48.121,9.38,1.212,0.021,0.01
483,48.217,9.4,1.216,0.021,0.01
484,48.308,9.43,1.218,0.021,0.01
485,48.401,9.45,1.222,0.021,0.01
486,48.525,9.48,1.226,0.021,0.01
487,48.607,9.51,1.228,0.021,0.01
488,48.709,9.53,1.232,0.021,0.01
489,48.801,9.56,1.234,0.021,0.01
490,48.905,9.59,1.238,0.021,0.01
491,49.018,9.62,1.242,0.021,0.01
492,49.11,9.64,1.245,0.021,0.01
493,49.201,9.67,1.248,0.021,0.01
494,49.317,9.7,1.251,0.022,0.01
495,49.418,9.72,1.255,0.022,0.01
496,49.506,9.75,1.258,0.022,0.01
497,49.603,9.77,1.261,0.022,0.01
498,49.721,9.8,1.265,0.022,0.01
499,49.806,9.83,1.267,0.022,0.01
500,49.905,9.85,1.271,0.022,0.01
501,50.029,9.88,1.275,0.022,0.01
502,50.112,9.91,1.277,0.022,0.011
503,50.214,9.93,1.281,0.022,0.011
504,50.308,9.96,1.284,0.022,0.011
505,50.409,9.99,1.287,0.022,0.011
506,50.518,10.01,1.291,0.022,0.011
507,50.612,10.04,1.294,0.022,0.011
508,50.702,10.06,1.297,0.022,0.011
509,50.822,10.1,1.3,0.022,0.011
510,50.918,10.12,1.304,0.022,0.011
511,51.009,10.15,1.307,0.023,0.011
512,51.101,10.17,1.31,0.023,0.011
513,51.226,10.2,1.314,0.023,0.011
514,51.309,10.23,1.316,0.023,0.011
515,51.409,10.25,1.32,0.023,0.011
516,51.501,10.28,1.323,0.023,0.011
517,51.61,10.31,1.326,0.023,0.011
518,51.717,10.34,1.33,0.023,0.011
519,51.809,10.36,1.333,0.023,0.011
520,51.901,10.38,1.336,0.023,0.011
521,52.022,10.42,1.34,0.023,0.011
522,52.119,10.44,1.343,0.023,0.011
523,52.212,10.47,1.346,0.023,0.011
524,52.301,10.49,1.349,0.023,0.011
525,52.4,10.52,1.352,0.023,0.011
526,52.511,10.55,1.355,0.023,0.011
527,52.609,10.57,1.358,0.023,0.011
528,52.732,10.6,1.363,0.024,0.011
529,52.81,10.63,1.365,0.024,0.011
530,52.915,10.65,1.369,0.024,0.011
531,53.005,10.68,1.372,0.024,0.011
532,53.101,10.71,1.375,0.024,0.011
533,53.215,10.74,1.378,0.024,0.011
534,53.313,10.76,1.382,0.024,0.011
535,53.407,10.79,1.385,0.024,0.011
536,53.517,10.81,1.388,0.024,0.011
537,53.621,10.84,1.392,0.024,0.011
538,53.701,10.87,1.394,0.024,0.011
539,53.807,10.89,1.398,0.024,0.012
540,53.931,10.93,1.402,0.024,0.012
541,54,10.94,1.404,0.024,0.012
542,54.114,10.97,1.408,0.024,0.012
543,54.205,11,1.411,0.024,0.012
544,54.313,11.03,1.414,0.025,0.012
545,54.424,11.05,1.418,0.025,0.012
546,54.505,11.08,1.42,0.025,0.012
547,54.605,11.1,1.424,0.025,0.012
548,54.703,11.13,1.427,0.025,0.012
549,54.82,11.16,1.43,0.025,0.012
550,54.913,11.18,1.434,0.025,0.012
551,55.007,11.2,1.437,0.025,0.012
552,55.132,11.24,1.441,0.025,0.012
553,55.209,11.26,1.443,0.025,0.012
554,55.313,11.28,1.446,0.025,0.012
555,55.401,11.3,1.45,0.025,0.012
556,55.526,11.33,1.454,0.025,0.012
557,55.616,11.36,1.456,0.025,0.012
558,55.711,11.38,1.46,0.025,0.012
559,55.8,11.4,1.462,0.025,0.012
560,55.928,11.43,1.467,0.025,0.012
561,56.009,11.46,1.469,0.025,0.012
562,56.105,11.48,1.473,0.026,0.012
563,56.212,11.51,1.476,0.026,0.012
564,56.324,11.53,1.48,0.026,0.012
565,56.413,11.56,1.483,0.026,0.012
566,56.506,11.58,1.486,0.026,0.012
567,56.609,11.61,1.489,0.026,0.012
568,56.719,11.63,1.493,0.026,0.012
569,56.809,11.66,1.496,0.026,0.012
570,56.904,11.68,1.499,0.026,0.012
571,57.011,11.71,1.502,0.026,0.012
572,57.113,11.73,1.506,0.026,0.012
573,57.205,11.75,1.509,0.026,0.012
574,57.33,11.79,1.513,0.026,0.012
575,57.411,11.81,1.515,0.026,0.012
576,57.51,11.83,1.519,0.026,0.013
577,57.603,11.85,1.522,0.026,0.013
578,57.723,11.88,1.526,0.026,0.013
579,57.813,11.91,1.529,0.026,0.013
580,57.901,11.93,1.532,0.027,0.013
581,58.017,11.95,1.535,0.027,0.013
582,58.101,11.98,1.538,0.027,0.013
583,58.205,12,1.542,0.027,0.013
584,58.305,12.03,1.545,0.027,0.013
585,58.417,12.05,1.549,0.027,0.013
586,58.511,12.08,1.552,0.027,0.013
587,58.601,12.1,1.555,0.027,0.013
588,58.713,12.12,1.558,0.027,0.013
589,58.801,12.14,1.561,0.027,0.013
590,58.901,12.17,1.565,0.027,0.013
591,59.009,12.19,1.568,0.027,0.013
592,59.115,12.22,1.572,0.027,0.013
593,59.204,12.24,1.575,0.027,0.013
594,59.305,12.26,1.578,0.027,0.013
595,59.413,12.27,1.582,0.027,0.013
596,59.501,12.29,1.585,0.027,0.013
597,59.613,12.31,1.588,0.027,0.013
598,59.712,12.32,1.592,0.027,0.013
599,59.803,12.34,1.595,0.027,0.013
600,59.917,12.36,1.599,0.027,0.013
601,60.005,12.38,1.602,0.028,0.013
602,60.125,12.4,1.605,0.028,0.013
603,60.213,12.42,1.609,0.028,0.013
604,60.301,12.43,1.611,0.028,0.013
605,60.406,12.46,1.615,0.028,0.013
606,60.505,12.48,1.619,0.028,0.013
607,60.601,12.5,1.622,0.028,0.013
608,60.711,12.52,1.626,0.028,0.013
609,60.825,12.54,1.63,0.028,0.013
610,60.913,12.56,1.633,0.028,0.013
611,61.003,12.58,1.636,0.028,0.013
612,61.117,12.6,1.64,0.028,0.013
613,61.203,12.62,1.642,0.028,0.014
614,61.324,12.64,1.647,0.028,0.014
615,61.405,12.66,1.65,0.028,0.014
616,61.5,12.68,1.653,0.028,0.014
617,61.611,12.7,1.657,0.028,0.014
618,61.7,12.71,1.66,0.028,0.014
619,61.809,12.73,1.664,0.028,0.014
620,61.925,12.75,1.668,0.028,0.014
621,62.015,12.77,1.671,0.028,0.014
622,62.101,12.79,1.674,0.028,0.014
623,62.211,12.8,1.678,0.028,0.014
624,62.321,12.83,1.681,0.029,0.014
625,62.409,12.84,1.685,0.029,0.014
626,62.521,12.86,1.689,0.029,0.014
627,62.601,12.88,1.691,0.029,0.014
628,62.7,12.9,1.695,0.029,0.014
629,62.804,12.91,1.698,0.029,0.014
630,62.909,12.94,1.702,0.029,0.014
631,63.009,12.96,1.706,0.029,0.014
632,63.109,12.98,1.71,0.029,0.014
633,63.215,13,1.713,0.029,0.014
634,63.305,13.01,1.717,0.029,0.014
635,63.419,13.03,1.721,0.029,0.014
636,63.501,13.05,1.724,0.029,0.014
637,63.609,13.07,1.728,0.029,0.014
638,63.705,13.09,1.731,0.029,0.014
639,63.805,13.1,1.735,0.029,0.014
640,63.913,13.13,1.739,0.029,0.014
641,64.012,13.15,1.742,0.029,0.014
