No.,Time,Load,Disp,Strength,Strain
,[sec],[kN],[mm],[kN/mm²],[%]
8982,123.579,15.42,7.714,0.034,0.063
8983,123.587,15.42,7.715,0.034,0.063
8984,123.591,15.42,7.716,0.034,0.064
8985,123.6,15.42,7.717,0.034,0.064
8986,123.603,15.42,7.718,0.034,0.064
8987,123.61,15.42,7.719,0.034,0.064
8988,123.616,15.42,7.72,0.034,0.064
8989,123.62,15.42,7.721,0.034,0.064
8990,123.621,15.42,7.721,0.034,0.064
8991,123.632,15.42,7.723,0.034,0.064
8992,123.642,15.42,7.724,0.034,0.064
8993,123.643,15.42,7.725,0.034,0.064
8994,123.653,15.42,7.726,0.034,0.064
8995,123.655,15.42,7.727,0.034,0.064
8996,123.666,15.42,7.728,0.034,0.064
8997,123.667,15.42,7.729,0.034,0.064
8998,123.675,15.42,7.729,0.034,0.064
8999,123.683,15.42,7.731,0.034,0.064
9000,123.694,15.42,7.733,0.034,0.064
9001,123.695,15.42,7.734,0.034,0.064
9002,123.703,15.42,7.735,0.034,0.064
9003,123.71,15.42,7.736,0.034,0.064
9004,123.715,15.42,7.737,0.034,0.064
9005,123.722,15.42,7.738,0.034,0.064
9006,123.727,15.42,7.739,0.034,0.064
9007,123.733,15.43,7.74,0.034,0.064
9008,123.739,15.43,7.741,0.034,0.064
9009,123.746,15.43,7.742,0.034,0.064
9010,123.751,15.43,7.743,0.034,0.064
9011,123.758,15.43,7.744,0.034,0.064
9012,123.763,15.43,7.745,0.034,0.064
9013,123.769,15.43,7.746,0.034,0.064
9014,123.771,15.43,7.747,0.034,0.064
9015,123.781,15.43,7.748,0.034,0.064
9016,123.783,15.43,7.749,0.034,0.064
9017,123.793,15.43,7.75,0.034,0.064
9018,123.795,15.43,7.75,0.034,0.064
9019,123.806,15.43,7.752,0.034,0.064
9020,123.807,15.43,7.753,0.034,0.064
9021,123.817,15.43,7.754,0.034,0.064
9022,123.819,15.43,7.755,0.034,0.064
9023,123.829,15.43,7.756,0.034,0.064
9024,123.831,15.43,7.757,0.034,0.064
9025,123.835,15.43,7.758,0.034,0.064
9026,123.843,15.43,7.759,0.034,0.064
9027,123.847,15.43,7.76,0.034,0.064
9028,123.855,15.43,7.761,0.034,0.064
9029,123.859,15.43,7.762,0.034,0.064
9030,123.867,15.43,7.763,0.034,0.064
9031,123.871,15.43,7.764,0.034,0.064
9032,123.879,15.43,7.765,0.034,0.064
9033,123.883,15.43,7.766,0.034,0.064
9034,123.891,15.43,7.766,0.034,0.064
9035,123.895,15.43,7.768,0.034,0.064
9036,123.903,15.43,7.769,0.034,0.064
9037,123.907,15.43,7.77,0.034,0.064
9038,123.915,15.43,7.771,0.034,0.064
9039,123.919,15.43,7.772,0.034,0.064
9040,123.925,15.43,7.773,0.034,0.064
9041,123.931,15.43,7.774,0.034,0.064
9042,123.937,15.43,7.775,0.034,0.064
9043,123.943,15.43,7.776,0.034,0.064
9044,123.949,15.43,7.777,0.034,0.064
9045,123.955,15.43,7.778,0.034,0.064
9046,123.961,15.43,7.779,0.034,0.064
9047,123.967,15.43,7.78,0.034,0.064
9048,123.974,15.43,7.781,0.034,0.064
9049,123.976,15.44,7.781,0.034,0.064
9050,123.98,15.44,7.782,0.034,0.064
9051,123.985,15.44,7.783,0.034,0.064
9052,123.988,15.44,7.784,0.034,0.064
9053,123.998,15.44,7.785,0.034,0.064
9054,124,15.44,7.786,0.034,0.064
9055,124.007,15.44,7.787,0.034,0.064
9056,124.014,15.44,7.788,0.034,0.064
9057,124.019,15.44,7.789,0.034,0.064
9058,124.026,15.44,7.79,0.034,0.064
9059,124.032,15.44,7.791,0.034,0.064
9060,124.038,15.44,7.792,0.034,0.064
9061,124.044,15.44,7.793,0.034,0.064
9062,124.047,15.44,7.794,0.034,0.064
9063,124.055,15.44,7.795,0.034,0.064
9064,124.06,15.44,7.796,0.034,0.064
9065,124.066,15.44,7.797,0.034,0.064
9066,124.072,15.44,7.798,0.034,0.064
9067,124.075,15.44,7.799,0.034,0.064
9068,124.083,15.44,7.8,0.034,0.064
9069,124.087,15.44,7.801,0.034,0.064
9070,124.093,15.44,7.801,0.034,0.064
9071,124.1,15.44,7.803,0.034,0.064
9072,124.107,15.44,7.804,0.034,0.064
9073,124.113,15.44,7.805,0.034,0.064
9074,124.115,15.44,7.806,0.034,0.064
9075,124.125,15.44,7.807,0.034,0.064
9076,124.127,15.44,7.808,0.034,0.064
9077,124.137,15.44,7.809,0.034,0.064
9078,124.14,15.44,7.81,0.034,0.064
9079,124.145,15.44,7.81,0.034,0.064
9080,124.151,15.44,7.812,0.034,0.064
9081,124.159,15.44,7.813,0.034,0.064
9082,124.165,15.44,7.814,0.034,0.064
9083,124.172,15.44,7.815,0.034,0.064
9084,124.177,15.44,7.816,0.034,0.064
9085,124.183,15.44,7.817,0.034,0.064
9086,124.19,15.44,7.818,0.034,0.064
9087,124.192,15.44,7.819,0.034,0.064
9088,124.198,15.44,7.819,0.034,0.064
9089,124.211,15.44,7.822,0.034,0.064
9090,124.217,15.44,7.823,0.034,0.064
9091,124.223,15.44,7.824,0.034,0.064
9092,124.229,15.44,7.825,0.034,0.064
9093,124.235,15.44,7.826,0.034,0.064
9094,124.241,15.44,7.827,0.034,0.064
9095,124.243,15.44,7.828,0.034,0.064
9096,124.251,15.44,7.829,0.034,0.064
9097,124.265,15.44,7.831,0.034,0.064
9098,124.267,15.44,7.832,0.034,0.064
9099,124.277,15.44,7.833,0.034,0.064
9100,124.279,15.44,7.834,0.034,0.064
9101,124.289,15.44,7.835,0.034,0.064
9102,124.291,15.44,7.836,0.034,0.064
9103,124.301,15.44,7.837,0.034,0.065
9104,124.303,15.44,7.838,0.034,0.065
9105,124.306,15.44,7.838,0.034,0.065
9106,124.315,15.44,7.84,0.034,0.065
9107,124.319,15.44,7.841,0.034,0.065
9108,124.327,15.44,7.842,0.034,0.065
9109,124.331,15.44,7.843,0.034,0.065
9110,124.339,15.44,7.844,0.034,0.065
9111,124.343,15.44,7.845,0.034,0.065
9112,124.351,15.44,7.845,0.034,0.065
9113,124.355,15.44,7.847,0.034,0.065
9114,124.358,15.44,7.848,0.034,0.065
9115,124.367,15.44,7.849,0.034,0.065
9116,124.373,15.44,7.85,0.034,0.065
9117,124.378,15.44,7.85,0.034,0.065
9118,124.385,15.44,7.852,0.034,0.065
9119,124.391,15.44,7.853,0.034,0.065
9120,124.397,15.44,7.854,0.034,0.065
9121,124.403,15.44,7.855,0.034,0.065
9122,124.409,15.44,7.856,0.034,0.065
9123,124.414,15.44,7.856,0.034,0.065
9124,124.421,15.44,7.858,0.034,0.065
9125,124.423,15.44,7.859,0.034,0.065
9126,124.434,15.44,7.86,0.034,0.065
9127,124.436,15.44,7.861,0.034,0.065
9128,124.446,15.44,7.862,0.034,0.065
9129,124.448,15.44,7.863,0.034,0.065
9130,124.456,15.44,7.864,0.034,0.065
9131,124.462,15.44,7.865,0.034,0.065
9132,124.466,15.44,7.865,0.034,0.065
9133,124.472,15.44,7.867,0.034,0.065
9134,124.478,15.44,7.868,0.034,0.065
9135,124.483,15.45,7.869,0.034,0.065
9136,124.49,15.45,7.87,0.034,0.065
9137,124.495,15.45,7.871,0.034,0.065
9138,124.499,15.45,7.872,0.034,0.065
9139,124.507,15.45,7.873,0.034,0.065
9140,124.512,15.45,7.874,0.034,0.065
9141,124.522,15.45,7.875,0.034,0.065
9142,124.523,15.45,7.876,0.034,0.065
9143,124.527,15.45,7.877,0.034,0.065
9144,124.537,15.45,7.878,0.034,0.065
9145,124.539,15.45,7.879,0.034,0.065
9146,124.549,15.45,7.88,0.034,0.065
9147,124.551,15.45,7.881,0.034,0.065
9148,124.561,15.45,7.882,0.034,0.065
9149,124.563,15.45,7.883,0.034,0.065
9150,124.569,15.45,7.883,0.034,0.065
9151,124.575,15.45,7.885,0.034,0.065
9152,124.579,15.45,7.886,0.034,0.065
9153,124.589,15.45,7.887,0.034,0.065
9154,124.591,15.45,7.888,0.034,0.065
9155,124.601,15.45,7.889,0.034,0.065
9156,124.603,15.45,7.89,0.034,0.065
9157,124.613,15.45,7.891,0.034,0.065
9158,124.615,15.45,7.892,0.034,0.065
9159,124.622,15.45,7.892,0.034,0.065
9160,124.631,15.45,7.895,0.034,0.065
9161,124.641,15.45,7.896,0.034,0.065
9162,124.643,15.45,7.897,0.034,0.065
9163,124.653,15.45,7.898,0.034,0.065
9164,124.655,15.45,7.899,0.034,0.065
9165,124.659,15.46,7.899,0.034,0.065
9166,124.665,15.46,7.9,0.034,0.065
9167,124.667,15.46,7.901,0.034,0.065
9168,124.678,15.46,7.902,0.034,0.065
9169,124.679,15.46,7.903,0.034,0.065
9170,124.683,15.46,7.904,0.034,0.065
9171,124.691,15.46,7.905,0.034,0.065
9172,124.695,15.46,7.906,0.034,0.065
9173,124.703,15.46,7.907,0.034,0.065
9174,124.707,15.46,7.908,0.034,0.065
9175,124.715,15.46,7.908,0.034,0.065
9176,124.719,15.46,7.91,0.034,0.065
9177,124.725,15.46,7.91,0.034,0.065
9178,124.731,15.46,7.912,0.034,0.065
9179,124.737,15.46,7.913,0.034,0.065
9180,124.743,15.46,7.914,0.034,0.065
9181,124.749,15.46,7.915,0.034,0.065
9182,124.755,15.46,7.916,0.034,0.065
9183,124.759,15.46,7.916,0.034,0.065
9184,124.767,15.46,7.917,0.034,0.065
9185,124.773,15.46,7.919,0.034,0.065
9186,124.775,15.46,7.92,0.034,0.065
9187,124.785,15.46,7.921,0.034,0.065
9188,124.787,15.46,7.922,0.034,0.065
9189,124.797,15.46,7.923,0.034,0.065
9190,124.799,15.46,7.924,0.034,0.065
9191,124.809,15.46,7.925,0.034,0.065
9192,124.811,15.46,7.926,0.034,0.065
9193,124.821,15.47,7.927,0.034,0.065
9194,124.823,15.47,7.928,0.034,0.065
9195,124.827,15.47,7.929,0.034,0.065
9196,124.835,15.47,7.93,0.034,0.065
9197,124.839,15.47,7.93,0.034,0.065
9198,124.847,15.47,7.932,0.034,0.065
9199,124.851,15.47,7.933,0.034,0.065
9200,124.859,15.47,7.934,0.034,0.065
9201,124.863,15.47,7.935,0.034,0.065
9202,124.871,15.47,7.936,0.034,0.065
9203,124.875,15.47,7.937,0.034,0.065
9204,124.881,15.47,7.938,0.034,0.065
9205,124.887,15.47,7.939,0.034,0.065
9206,124.891,15.47,7.939,0.034,0.065
9207,124.899,15.47,7.941,0.034,0.065
9208,124.903,15.47,7.941,0.034,0.065
9209,124.911,15.47,7.943,0.034,0.065
9210,124.917,15.47,7.944,0.034,0.065
9211,124.919,15.47,7.945,0.034,0.065
9212,124.929,15.47,7.946,0.034,0.065
9213,124.931,15.47,7.947,0.034,0.065
9214,124.936,15.47,7.947,0.034,0.065
9215,124.943,15.47,7.949,0.034,0.065
9216,124.947,15.48,7.949,0.034,0.065
9217,124.953,15.48,7.95,0.034,0.065
9218,124.955,15.48,7.951,0.034,0.065
9219,124.965,15.48,7.952,0.034,0.065
9220,124.967,15.48,7.953,0.034,0.065
9221,124.971,15.48,7.954,0.034,0.065
9222,124.979,15.48,7.955,0.034,0.065
9223,124.982,15.48,7.955,0.034,0.065
9224,124.99,15.48,7.957,0.034,0.065
9225,124.995,15.48,7.958,0.034,0.065
9226,125.005,15.48,7.959,0.034,0.066
9227,125.008,15.48,7.96,0.034,0.066
9228,125.012,15.48,7.961,0.034,0.066
9229,125.02,15.48,7.962,0.034,0.066
9230,125.024,15.48,7.963,0.034,0.066
9231,125.034,15.48,7.964,0.034,0.066
9232,125.035,15.48,7.965,0.034,0.066
9233,125.043,15.48,7.965,0.034,0.066
9234,125.051,15.48,7.968,0.034,0.066
9235,125.062,15.48,7.969,0.034,0.066
9236,125.063,15.48,7.97,0.034,0.066
9237,125.067,15.48,7.97,0.034,0.066
9238,125.074,15.49,7.971,0.034,0.066
9239,125.075,15.49,7.972,0.034,0.066
9240,125.083,15.49,7.973,0.034,0.066
9241,125.09,15.49,7.974,0.034,0.066
9242,125.096,15.49,7.975,0.034,0.066
9243,125.099,15.49,7.976,0.034,0.066
9244,125.106,15.49,7.977,0.034,0.066
9245,125.111,15.49,7.978,0.034,0.066
9246,125.115,15.49,7.979,0.034,0.066
9247,125.123,15.49,7.98,0.034,0.066
9248,125.127,15.49,7.981,0.034,0.066
9249,125.138,15.49,7.982,0.034,0.066
9250,125.139,15.49,7.983,0.034,0.066
9251,125.143,15.49,7.984,0.034,0.066
9252,125.146,15.49,7.984,0.034,0.066
9253,125.155,15.49,7.986,0.034,0.066
9254,125.165,15.49,7.987,0.034,0.066
9255,125.167,15.49,7.988,0.034,0.066
9256,125.177,15.49,7.989,0.034,0.066
9257,125.179,15.49,7.99,0.034,0.066
9258,125.19,15.49,7.991,0.034,0.066
9259,125.191,15.49,7.992,0.034,0.066
9260,125.195,15.49,7.993,0.034,0.066
9261,125.199,15.49,7.993,0.034,0.066
9262,125.207,15.49,7.995,0.034,0.066
9263,125.215,15.49,7.996,0.034,0.066
9264,125.219,15.5,7.997,0.034,0.066
9265,125.227,15.5,7.998,0.034,0.066
9266,125.231,15.5,7.999,0.034,0.066
9267,125.237,15.5,8,0.034,0.066
9268,125.243,15.5,8.001,0.034,0.066
9269,125.256,15.5,8.003,0.034,0.066
9270,125.259,15.5,8.004,0.034,0.066
9271,125.269,15.5,8.005,0.034,0.066
9272,125.271,15.5,8.006,0.034,0.066
9273,125.275,15.5,8.007,0.034,0.066
9274,125.283,15.5,8.008,0.034,0.066
9275,125.287,15.5,8.009,0.034,0.066
9276,125.295,15.5,8.01,0.034,0.066
9277,125.299,15.5,8.011,0.034,0.066
9278,125.306,15.5,8.011,0.034,0.066
9279,125.311,15.5,8.013,0.034,0.066
9280,125.317,15.5,8.014,0.034,0.066
9281,125.323,15.5,8.015,0.034,0.066
9282,125.329,15.5,8.016,0.034,0.066
9283,125.335,15.5,8.017,0.034,0.066
9284,125.341,15.5,8.018,0.034,0.066
9285,125.347,15.5,8.019,0.034,0.066
9286,125.354,15.5,8.02,0.034,0.066
9287,125.356,15.5,8.021,0.034,0.066
9288,125.366,15.5,8.022,0.034,0.066
9289,125.368,15.5,8.023,0.034,0.066
9290,125.375,15.5,8.024,0.034,0.066
9291,125.382,15.5,8.025,0.034,0.066
9292,125.388,15.5,8.026,0.034,0.066
9293,125.391,15.5,8.027,0.034,0.066
9294,125.398,15.5,8.028,0.034,0.066
9295,125.403,15.5,8.029,0.034,0.066
9296,125.409,15.5,8.03,0.034,0.066
9297,125.411,15.51,8.03,0.034,0.066
9298,125.415,15.51,8.031,0.034,0.066
9299,125.419,15.51,8.031,0.034,0.066
9300,125.427,15.51,8.033,0.034,0.066
9301,125.433,15.51,8.034,0.034,0.066
9302,125.435,15.51,8.035,0.034,0.066
9303,125.445,15.51,8.036,0.034,0.066
9304,125.447,15.51,8.037,0.034,0.066
9305,125.457,15.51,8.038,0.034,0.066
9306,125.459,15.51,8.039,0.034,0.066
9307,125.469,15.51,8.04,0.034,0.066
9308,125.471,15.51,8.041,0.034,0.066
9309,125.475,15.51,8.042,0.034,0.066
9310,125.483,15.51,8.043,0.034,0.066
9311,125.487,15.51,8.044,0.034,0.066
9312,125.495,15.51,8.045,0.034,0.066
9313,125.499,15.51,8.046,0.034,0.066
9314,125.507,15.51,8.046,0.034,0.066
9315,125.511,15.51,8.048,0.034,0.066
9316,125.514,15.51,8.048,0.034,0.066
9317,125.523,15.51,8.049,0.034,0.066
9318,125.527,15.51,8.051,0.034,0.066
9319,125.535,15.51,8.052,0.034,0.066
9320,125.539,15.51,8.053,0.034,0.066
9321,125.547,15.51,8.054,0.034,0.066
9322,125.551,15.51,8.055,0.034,0.066
9323,125.557,15.51,8.056,0.034,0.066
9324,125.563,15.51,8.057,0.034,0.066
9325,125.567,15.51,8.058,0.034,0.066
9326,125.575,15.51,8.059,0.034,0.066
9327,125.581,15.51,8.06,0.034,0.066
9328,125.587,15.51,8.061,0.034,0.066
9329,125.593,15.51,8.062,0.034,0.066
9330,125.595,15.51,8.062,0.034,0.066
9331,125.606,15.51,8.064,0.034,0.066
9332,125.607,15.51,8.065,0.034,0.066
9333,125.617,15.51,8.066,0.034,0.066
9334,125.619,15.51,8.066,0.034,0.066
9335,125.622,15.51,8.067,0.034,0.066
9336,125.631,15.51,8.069,0.034,0.066
9337,125.635,15.51,8.07,0.034,0.066
9338,125.643,15.51,8.07,0.034,0.066
9339,125.647,15.51,8.072,0.034,0.066
9340,125.653,15.52,8.072,0.034,0.066
9341,125.655,15.52,8.073,0.034,0.066
9342,125.659,15.52,8.074,0.034,0.066
9343,125.665,15.52,8.075,0.034,0.066
9344,125.671,15.52,8.076,0.034,0.066
9345,125.677,15.52,8.077,0.034,0.066
9346,125.683,15.52,8.078,0.034,0.066
9347,125.689,15.52,8.079,0.034,0.066
9348,125.695,15.52,8.08,0.034,0.067
9349,125.701,15.52,8.081,0.034,0.067
9350,125.703,15.52,8.082,0.034,0.067
9351,125.713,15.52,8.083,0.034,0.067
9352,125.715,15.52,8.084,0.034,0.067
9353,125.725,15.52,8.085,0.034,0.067
9354,125.737,15.52,8.087,0.034,0.067
9355,125.739,15.52,8.088,0.034,0.067
9356,125.743,15.52,8.089,0.034,0.067
9357,125.751,15.52,8.09,0.034,0.067
9358,125.755,15.52,8.091,0.034,0.067
9359,125.763,15.52,8.092,0.034,0.067
9360,125.767,15.52,8.093,0.034,0.067
9361,125.773,15.52,8.094,0.034,0.067
9362,125.778,15.52,8.094,0.034,0.067
9363,125.784,15.52,8.096,0.034,0.067
9364,125.791,15.52,8.097,0.034,0.067
9365,125.797,15.52,8.098,0.034,0.067
9366,125.803,15.52,8.099,0.034,0.067
9367,125.81,15.52,8.1,0.034,0.067
9368,125.812,15.52,8.101,0.034,0.067
9369,125.819,15.52,8.102,0.034,0.067
9370,125.823,15.52,8.102,0.034,0.067
9371,125.83,15.52,8.103,0.034,0.067
9372,125.838,15.52,8.105,0.034,0.067
9373,125.843,15.52,8.106,0.034,0.067
9374,125.849,15.52,8.107,0.034,0.067
9375,125.851,15.52,8.108,0.034,0.067
9376,125.861,15.52,8.109,0.034,0.067
9377,125.863,15.52,8.11,0.034,0.067
9378,125.874,15.52,8.111,0.034,0.067
9379,125.876,15.52,8.112,0.034,0.067
9380,125.879,15.53,8.113,0.035,0.067
9381,125.883,15.53,8.113,0.035,0.067
9382,125.891,15.53,8.115,0.035,0.067
9383,125.902,15.53,8.116,0.035,0.067
9384,125.903,15.53,8.117,0.035,0.067
9385,125.911,15.53,8.118,0.035,0.067
9386,125.918,15.53,8.119,0.035,0.067
9387,125.92,15.53,8.12,0.035,0.067
9388,125.929,15.53,8.121,0.035,0.067
9389,125.931,15.53,8.122,0.035,0.067
9390,125.936,15.53,8.122,0.035,0.067
9391,125.943,15.53,8.124,0.035,0.067
9392,125.947,15.53,8.125,0.035,0.067
9393,125.955,15.53,8.126,0.035,0.067
9394,125.959,15.53,8.127,0.035,0.067
9395,125.967,15.53,8.128,0.035,0.067
9396,125.971,15.53,8.129,0.035,0.067
9397,125.979,15.53,8.13,0.035,0.067
9398,125.983,15.53,8.131,0.035,0.067
9399,125.99,15.53,8.132,0.035,0.067
9400,125.995,15.53,8.132,0.035,0.067
9401,126.001,15.53,8.134,0.035,0.067
9402,126.007,15.53,8.135,0.035,0.067
9403,126.013,15.53,8.136,0.035,0.067
9404,126.015,15.53,8.137,0.035,0.067
9405,126.025,15.53,8.138,0.035,0.067
9406,126.027,15.53,8.139,0.035,0.067
9407,126.037,15.53,8.14,0.035,0.067
9408,126.039,15.53,8.141,0.035,0.067
9409,126.049,15.53,8.142,0.035,0.067
9410,126.051,15.53,8.143,0.035,0.067
9411,126.055,15.53,8.144,0.035,0.067
9412,126.061,15.54,8.144,0.035,0.067
9413,126.063,15.54,8.145,0.035,0.067
9414,126.067,15.54,8.146,0.035,0.067
9415,126.075,15.54,8.147,0.035,0.067
9416,126.079,15.54,8.147,0.035,0.067
9417,126.085,15.54,8.149,0.035,0.067
9418,126.091,15.54,8.15,0.035,0.067
9419,126.093,15.54,8.15,0.035,0.067
9420,126.103,15.54,8.152,0.035,0.067
9421,126.107,15.54,8.153,0.035,0.067
9422,126.115,15.54,8.153,0.035,0.067
9423,126.119,15.54,8.155,0.035,0.067
9424,126.126,15.54,8.156,0.035,0.067
9425,126.131,15.54,8.157,0.035,0.067
9426,126.137,15.54,8.158,0.035,0.067
9427,126.143,15.54,8.159,0.035,0.067
9428,126.147,15.54,8.159,0.035,0.067
9429,126.159,15.54,8.162,0.035,0.067
9430,126.166,15.54,8.163,0.035,0.067
9431,126.171,15.54,8.164,0.035,0.067
9432,126.175,15.54,8.165,0.035,0.067
9433,126.184,15.54,8.166,0.035,0.067
9434,126.187,15.54,8.167,0.035,0.067
9435,126.193,15.54,8.168,0.035,0.067
9436,126.199,15.54,8.169,0.035,0.067
9437,126.2,15.54,8.169,0.035,0.067
9438,126.211,15.54,8.171,0.035,0.067
9439,126.217,15.54,8.172,0.035,0.067
9440,126.219,15.54,8.173,0.035,0.067
9441,126.229,15.55,8.174,0.035,0.067
9442,126.231,15.55,8.175,0.035,0.067
9443,126.241,15.55,8.176,0.035,0.067
9444,126.243,15.55,8.177,0.035,0.067
9445,126.247,15.55,8.178,0.035,0.067
9446,126.255,15.55,8.179,0.035,0.067
9447,126.259,15.55,8.18,0.035,0.067
9448,126.267,15.55,8.181,0.035,0.067
9449,126.271,15.55,8.182,0.035,0.067
9450,126.279,15.55,8.183,0.035,0.067
9451,126.283,15.55,8.184,0.035,0.067
9452,126.289,15.55,8.185,0.035,0.067
9453,126.295,15.55,8.186,0.035,0.067
9454,126.301,15.55,8.187,0.035,0.067
9455,126.307,15.55,8.187,0.035,0.067
9456,126.314,15.55,8.189,0.035,0.067
9457,126.315,15.55,8.19,0.035,0.067
9458,126.325,15.55,8.191,0.035,0.067
9459,126.327,15.55,8.192,0.035,0.067
9460,126.337,15.55,8.193,0.035,0.067
9461,126.339,15.55,8.194,0.035,0.067
9462,126.343,15.55,8.195,0.035,0.067
9463,126.351,15.55,8.196,0.035,0.067
9464,126.355,15.55,8.197,0.035,0.067
9465,126.363,15.55,8.198,0.035,0.067
9466,126.367,15.55,8.199,0.035,0.067
9467,126.37,15.55,8.199,0.035,0.067
9468,126.379,15.55,8.201,0.035,0.067
9469,126.385,15.55,8.202,0.035,0.068
9470,126.391,15.56,8.203,0.035,0.068
9471,126.397,15.56,8.204,0.035,0.068
9472,126.403,15.56,8.205,0.035,0.068
9473,126.407,15.56,8.206,0.035,0.068
9474,126.413,15.56,8.207,0.035,0.068
9475,126.419,15.56,8.208,0.035,0.068
9476,126.426,15.56,8.209,0.035,0.068
9477,126.431,15.56,8.21,0.035,0.068
9478,126.438,15.56,8.211,0.035,0.068
9479,126.439,15.56,8.212,0.035,0.068
9480,126.447,15.56,8.213,0.035,0.068
9481,126.454,15.56,8.214,0.035,0.068
9482,126.458,15.56,8.214,0.035,0.068
9483,126.463,15.56,8.216,0.035,0.068
9484,126.469,15.56,8.217,0.035,0.068
9485,126.475,15.56,8.218,0.035,0.068
9486,126.481,15.56,8.219,0.035,0.068
9487,126.487,15.56,8.22,0.035,0.068
9488,126.493,15.56,8.221,0.035,0.068
9489,126.495,15.56,8.222,0.035,0.068
9490,126.506,15.56,8.223,0.035,0.068
9491,126.507,15.56,8.224,0.035,0.068
9492,126.518,15.56,8.225,0.035,0.068
9493,126.519,15.56,8.226,0.035,0.068
9494,126.523,15.56,8.227,0.035,0.068
9495,126.531,15.56,8.228,0.035,0.068
9496,126.535,15.56,8.229,0.035,0.068
9497,126.543,15.56,8.23,0.035,0.068
9498,126.547,15.56,8.231,0.035,0.068
9499,126.555,15.56,8.232,0.035,0.068
9500,126.559,15.57,8.233,0.035,0.068
9501,126.565,15.57,8.234,0.035,0.068
9502,126.571,15.57,8.235,0.035,0.068
9503,126.577,15.57,8.236,0.035,0.068
9504,126.583,15.57,8.236,0.035,0.068
9505,126.59,15.57,8.238,0.035,0.068
9506,126.591,15.57,8.239,0.035,0.068
9507,126.599,15.57,8.239,0.035,0.068
9508,126.603,15.57,8.24,0.035,0.068
9509,126.613,15.57,8.242,0.035,0.068
9510,126.619,15.57,8.244,0.035,0.068
9511,126.628,15.57,8.245,0.035,0.068
9512,126.631,15.57,8.246,0.035,0.068
9513,126.639,15.57,8.247,0.035,0.068
9514,126.643,15.57,8.248,0.035,0.068
9515,126.649,15.57,8.249,0.035,0.068
9516,126.655,15.57,8.25,0.035,0.068
9517,126.661,15.57,8.251,0.035,0.068
9518,126.666,15.57,8.251,0.035,0.068
9519,126.674,15.57,8.253,0.035,0.068
9520,126.675,15.57,8.254,0.035,0.068
9521,126.683,15.57,8.255,0.035,0.068
9522,126.689,15.57,8.256,0.035,0.068
9523,126.695,15.57,8.257,0.035,0.068
9524,126.701,15.57,8.258,0.035,0.068
9525,126.703,15.57,8.259,0.035,0.068
9526,126.713,15.57,8.26,0.035,0.068
9527,126.715,15.57,8.261,0.035,0.068
9528,126.725,15.57,8.262,0.035,0.068
9529,126.727,15.57,8.263,0.035,0.068
9530,126.731,15.57,8.264,0.035,0.068
9531,126.739,15.57,8.265,0.035,0.068
9532,126.743,15.57,8.266,0.035,0.068
9533,126.749,15.58,8.266,0.035,0.068
9534,126.751,15.58,8.267,0.035,0.068
9535,126.755,15.58,8.268,0.035,0.068
9536,126.763,15.58,8.269,0.035,0.068
9537,126.767,15.58,8.27,0.035,0.068
9538,126.774,15.58,8.271,0.035,0.068
9539,126.779,15.58,8.272,0.035,0.068
9540,126.785,15.58,8.273,0.035,0.068
9541,126.787,15.58,8.274,0.035,0.068
9542,126.797,15.58,8.275,0.035,0.068
9543,126.799,15.58,8.276,0.035,0.068
9544,126.809,15.58,8.277,0.035,0.068
9545,126.811,15.58,8.278,0.035,0.068
9546,126.821,15.58,8.279,0.035,0.068
9547,126.823,15.58,8.28,0.035,0.068
9548,126.826,15.58,8.28,0.035,0.068
9549,126.835,15.58,8.282,0.035,0.068
9550,126.839,15.58,8.283,0.035,0.068
9551,126.845,15.58,8.284,0.035,0.068
9552,126.851,15.58,8.285,0.035,0.068
9553,126.857,15.58,8.286,0.035,0.068
9554,126.863,15.58,8.287,0.035,0.068
9555,126.869,15.58,8.288,0.035,0.068
9556,126.875,15.58,8.289,0.035,0.068
9557,126.881,15.58,8.29,0.035,0.068
9558,126.884,15.58,8.291,0.035,0.068
9559,126.894,15.58,8.292,0.035,0.068
9560,126.895,15.58,8.293,0.035,0.068
9561,126.899,15.58,8.294,0.035,0.068
9562,126.91,15.58,8.295,0.035,0.068
9563,126.911,15.58,8.296,0.035,0.068
9564,126.922,15.58,8.297,0.035,0.068
9565,126.923,15.58,8.298,0.035,0.068
9566,126.931,15.58,8.299,0.035,0.068
9567,126.938,15.58,8.3,0.035,0.068
9568,126.939,15.58,8.301,0.035,0.068
9569,126.949,15.59,8.302,0.035,0.068
9570,126.951,15.59,8.303,0.035,0.068
9571,126.956,15.59,8.304,0.035,0.068
9572,126.963,15.59,8.305,0.035,0.068
9573,126.967,15.59,8.306,0.035,0.068
9574,126.976,15.59,8.307,0.035,0.068
9575,126.979,15.59,8.308,0.035,0.068
9576,126.983,15.59,8.309,0.035,0.068
9577,126.991,15.59,8.31,0.035,0.068
9578,126.996,15.59,8.311,0.035,0.068
9579,127.006,15.59,8.312,0.035,0.068
9580,127.007,15.59,8.313,0.035,0.068
9581,127.011,15.59,8.314,0.035,0.068
9582,127.019,15.59,8.314,0.035,0.068
9583,127.023,15.59,8.316,0.035,0.068
9584,127.034,15.59,8.317,0.035,0.068
9585,127.039,15.59,8.319,0.035,0.068
9586,127.047,15.59,8.32,0.035,0.068
9587,127.051,15.59,8.321,0.035,0.068
