No.,Time,Load,Disp,Strength,Strain
639,63.823,14.06,2.138,0.031,0.013
640,63.916,14.06,2.141,0.031,0.013
641,64.004,14.06,2.144,0.031,0.013
642,64.123,14.07,2.148,0.031,0.013
643,64.216,14.07,2.151,0.031,0.013
644,64.304,14.07,2.154,0.031,0.013
645,64.418,14.08,2.157,0.031,0.013
646,64.517,14.08,2.161,0.031,0.013
647,64.604,14.08,2.164,0.031,0.013
648,64.724,14.09,2.168,0.031,0.013
649,64.815,14.09,2.171,0.031,0.013
650,64.903,14.09,2.174,0.031,0.013
651,65.024,14.09,2.178,0.031,0.013
652,65.118,14.09,2.181,0.031,0.013
653,65.203,14.1,2.184,0.031,0.013
654,65.324,14.1,2.188,0.031,0.013
655,65.418,14.1,2.191,0.031,0.013
656,65.505,14.1,2.194,0.031,0.013
657,65.624,14.11,2.198,0.031,0.013
658,65.716,14.11,2.201,0.031,0.013
659,65.803,14.12,2.204,0.031,0.013
660,65.924,14.12,2.208,0.031,0.013
661,66.012,14.13,2.21,0.031,0.013
662,66.104,14.13,2.214,0.031,0.013
663,66.223,14.13,2.218,0.031,0.013
664,66.318,14.14,2.221,0.031,0.013
665,66.406,14.14,2.224,0.031,0.013
666,66.523,14.14,2.228,0.031,0.013
667,66.616,14.14,2.231,0.031,0.013
668,66.704,14.14,2.234,0.031,0.013
669,66.825,14.14,2.238,0.031,0.013
670,66.916,14.14,2.241,0.031,0.013
671,67.004,14.14,2.244,0.031,0.013
672,67.123,14.14,2.248,0.031,0.013
673,67.216,14.15,2.251,0.031,0.013
674,67.305,14.15,2.254,0.031,0.013
675,67.426,14.15,2.258,0.031,0.013
676,67.516,14.16,2.261,0.031,0.013
677,67.604,14.16,2.264,0.031,0.013
678,67.711,14.17,2.267,0.031,0.013
679,67.818,14.17,2.271,0.031,0.013
680,67.903,14.17,2.273,0.031,0.013
681,68.023,14.17,2.278,0.031,0.013
682,68.118,14.18,2.281,0.032,0.013
683,68.204,14.18,2.284,0.032,0.013
684,68.323,14.18,2.288,0.032,0.013
685,68.416,14.19,2.291,0.032,0.013
686,68.504,14.19,2.294,0.032,0.013
687,68.624,14.19,2.298,0.032,0.013
688,68.716,14.2,2.301,0.032,0.013
689,68.803,14.2,2.304,0.032,0.013
690,68.924,14.2,2.308,0.032,0.014
691,69.018,14.21,2.311,0.032,0.014
692,69.104,14.21,2.314,0.032,0.014
693,69.225,14.21,2.318,0.032,0.014
694,69.316,14.21,2.321,0.032,0.014
695,69.406,14.21,2.324,0.032,0.014
696,69.523,14.22,2.328,0.032,0.014
697,69.615,14.22,2.331,0.032,0.014
698,69.704,14.22,2.334,0.032,0.014
699,69.818,14.23,2.337,0.032,0.014
700,69.917,14.23,2.341,0.032,0.014
701,70.006,14.23,2.344,0.032,0.014
702,70.124,14.23,2.348,0.032,0.014
703,70.218,14.24,2.351,0.032,0.014
704,70.303,14.24,2.354,0.032,0.014
705,70.424,14.24,2.358,0.032,0.014
706,70.517,14.24,2.361,0.032,0.014
707,70.603,14.24,2.364,0.032,0.014
708,70.723,14.25,2.368,0.032,0.014
709,70.818,14.25,2.371,0.032,0.014
710,70.904,14.25,2.374,0.032,0.014
711,71.024,14.25,2.378,0.032,0.014
712,71.117,14.25,2.381,0.032,0.014
713,71.204,14.25,2.384,0.032,0.014
714,71.323,14.25,2.388,0.032,0.014
715,71.416,14.26,2.391,0.032,0.014
716,71.503,14.26,2.394,0.032,0.014
717,71.624,14.26,2.398,0.032,0.014
718,71.718,14.26,2.401,0.032,0.014
719,71.803,14.26,2.404,0.032,0.014
720,71.924,14.26,2.408,0.032,0.014
721,72.015,14.27,2.411,0.032,0.014
722,72.106,14.27,2.414,0.032,0.014
723,72.226,14.27,2.418,0.032,0.014
724,72.315,14.27,2.421,0.032,0.014
725,72.404,14.27,2.424,0.032,0.014
726,72.523,14.27,2.428,0.032,0.014
727,72.618,14.27,2.431,0.032,0.014
728,72.706,14.28,2.434,0.032,0.014
729,72.83,14.28,2.438,0.032,0.014
730,72.916,14.28,2.441,0.032,0.014
731,73.006,14.28,2.444,0.032,0.014
732,73.123,14.28,2.448,0.032,0.014
733,73.215,14.28,2.451,0.032,0.014
734,73.304,14.28,2.454,0.032,0.014
735,73.424,14.28,2.458,0.032,0.014
736,73.518,14.29,2.461,0.032,0.014
737,73.603,14.29,2.464,0.032,0.014
738,73.724,14.29,2.468,0.032,0.014
739,73.816,14.29,2.471,0.032,0.014
740,73.903,14.28,2.474,0.032,0.014
741,74.023,14.24,2.477,0.032,0.015
742,74.1,14.21,2.48,0.032,0.015
743,74.206,14.19,2.484,0.032,0.015
744,74.319,14.17,2.487,0.031,0.015
745,74.411,14.16,2.49,0.031,0.015
746,74.506,14.16,2.494,0.031,0.015
747,74.623,14.15,2.498,0.031,0.015
748,74.715,14.15,2.501,0.031,0.015
749,74.805,14.15,2.504,0.031,0.015
750,74.924,14.14,2.508,0.031,0.015
751,75.017,14.14,2.511,0.031,0.015
752,75.103,14.14,2.514,0.031,0.015
753,75.224,14.14,2.518,0.031,0.015
754,75.317,14.14,2.521,0.031,0.015
755,75.405,14.14,2.524,0.031,0.015
756,75.528,14.15,2.528,0.031,0.015
757,75.616,14.15,2.531,0.031,0.015
758,75.705,14.15,2.534,0.031,0.015
759,75.827,14.15,2.538,0.031,0.015
760,75.915,14.15,2.541,0.031,0.015
761,76.008,14.16,2.544,0.031,0.015
762,76.126,14.16,2.548,0.031,0.015
763,76.217,14.16,2.551,0.031,0.015
764,76.303,14.16,2.554,0.031,0.015
765,76.426,14.16,2.558,0.031,0.015
766,76.517,14.17,2.561,0.031,0.015
767,76.603,14.17,2.564,0.031,0.015
768,76.724,14.17,2.568,0.031,0.015
769,76.815,14.17,2.571,0.031,0.015
770,76.903,14.17,2.574,0.031,0.015
771,77.028,14.17,2.578,0.031,0.015
772,77.115,14.18,2.581,0.032,0.015
773,77.206,14.18,2.584,0.032,0.015
774,77.327,14.18,2.588,0.032,0.015
775,77.415,14.18,2.591,0.032,0.015
776,77.503,14.18,2.594,0.032,0.015
777,77.623,14.18,2.598,0.032,0.015
778,77.718,14.18,2.601,0.032,0.015
779,77.805,14.18,2.604,0.032,0.015
780,77.923,14.18,2.608,0.032,0.015
781,78.018,14.18,2.611,0.032,0.015
782,78.11,14.18,2.614,0.032,0.015
783,78.223,14.18,2.618,0.032,0.015
784,78.318,14.18,2.621,0.032,0.015
785,78.404,14.18,2.624,0.032,0.015
786,78.527,14.18,2.628,0.032,0.015
787,78.618,14.18,2.631,0.032,0.015
788,78.705,14.18,2.634,0.032,0.015
789,78.827,14.18,2.638,0.032,0.015
790,78.916,14.18,2.641,0.032,0.015
791,79.006,14.18,2.644,0.032,0.015
792,79.127,14.18,2.648,0.032,0.016
793,79.216,14.17,2.651,0.031,0.016
794,79.307,14.17,2.654,0.031,0.016
795,79.423,14.17,2.658,0.031,0.016
796,79.515,14.17,2.661,0.031,0.016
797,79.608,14.17,2.664,0.031,0.016
798,79.725,14.17,2.668,0.031,0.016
799,79.815,14.16,2.671,0.031,0.016
800,79.908,14.16,2.674,0.031,0.016
801,80.028,14.17,2.678,0.031,0.016
802,80.115,14.16,2.681,0.031,0.016
803,80.21,14.16,2.684,0.031,0.016
804,80.327,14.16,2.688,0.031,0.016
805,80.416,14.16,2.691,0.031,0.016
806,80.507,14.16,2.694,0.031,0.016
807,80.627,14.16,2.698,0.031,0.016
808,80.716,14.16,2.701,0.031,0.016
809,80.808,14.16,2.704,0.031,0.016
810,80.93,14.16,2.708,0.031,0.016
811,81.015,14.16,2.711,0.031,0.016
812,81.109,14.16,2.714,0.031,0.016
813,81.229,14.16,2.718,0.031,0.016
814,81.316,14.16,2.721,0.031,0.016
815,81.409,14.17,2.724,0.031,0.016
816,81.53,14.17,2.728,0.031,0.016
817,81.616,14.17,2.731,0.031,0.016
818,81.71,14.17,2.734,0.031,0.016
819,81.827,14.17,2.738,0.031,0.016
820,81.918,14.17,2.741,0.031,0.016
821,82.007,14.17,2.744,0.031,0.016
822,82.127,14.17,2.748,0.031,0.016
823,82.216,14.17,2.751,0.031,0.016
824,82.31,14.17,2.754,0.031,0.016
825,82.426,14.17,2.758,0.031,0.016
826,82.517,14.17,2.761,0.031,0.016
827,82.607,14.17,2.764,0.031,0.016
828,82.727,14.17,2.768,0.031,0.016
829,82.818,14.16,2.771,0.031,0.016
830,82.907,14.16,2.774,0.031,0.016
831,83.03,14.16,2.778,0.031,0.016
832,83.115,14.16,2.781,0.031,0.016
833,83.207,14.16,2.783,0.031,0.016
834,83.329,14.16,2.788,0.031,0.016
835,83.416,14.16,2.791,0.031,0.016
836,83.507,14.16,2.793,0.031,0.016
837,83.627,14.16,2.798,0.031,0.016
838,83.716,14.16,2.801,0.031,0.016
839,83.809,14.15,2.804,0.031,0.016
840,83.927,14.15,2.808,0.031,0.016
841,84.017,14.14,2.811,0.031,0.016
842,84.109,14.14,2.814,0.031,0.016
843,84.227,14.14,2.818,0.031,0.017
844,84.315,14.13,2.821,0.031,0.017
845,84.409,14.13,2.824,0.031,0.017
846,84.529,14.13,2.828,0.031,0.017
847,84.617,14.13,2.831,0.031,0.017
848,84.707,14.13,2.834,0.031,0.017
849,84.827,14.13,2.838,0.031,0.017
850,84.916,14.13,2.841,0.031,0.017
851,85.007,14.13,2.844,0.031,0.017
852,85.127,14.13,2.848,0.031,0.017
853,85.217,14.13,2.851,0.031,0.017
854,85.307,14.13,2.854,0.031,0.017
855,85.427,14.13,2.858,0.031,0.017
856,85.517,14.13,2.861,0.031,0.017
857,85.607,14.13,2.864,0.031,0.017
858,85.727,14.13,2.868,0.031,0.017
859,85.815,14.13,2.871,0.031,0.017
860,85.907,14.13,2.874,0.031,0.017
861,86.027,14.13,2.878,0.031,0.017
862,86.105,14.12,2.88,0.031,0.017
863,86.208,14.12,2.884,0.031,0.017
864,86.327,14.11,2.888,0.031,0.017
865,86.415,14.11,2.891,0.031,0.017
866,86.507,14.11,2.894,0.031,0.017
867,86.63,14.11,2.898,0.031,0.017
868,86.717,14.1,2.901,0.031,0.017
869,86.807,14.1,2.904,0.031,0.017
870,86.927,14.1,2.908,0.031,0.017
871,87.014,14.1,2.91,0.031,0.017
872,87.107,14.1,2.914,0.031,0.017
873,87.227,14.09,2.918,0.031,0.017
874,87.317,14.09,2.921,0.031,0.017
875,87.407,14.09,2.924,0.031,0.017
876,87.527,14.08,2.927,0.031,0.017
877,87.615,14.08,2.931,0.031,0.017
878,87.708,14.08,2.934,0.031,0.017
879,87.83,14.08,2.938,0.031,0.017
880,87.917,14.08,2.941,0.031,0.017
881,88.007,14.08,2.944,0.031,0.017
882,88.127,14.07,2.948,0.031,0.017
883,88.215,14.07,2.951,0.031,0.017
884,88.307,14.07,2.953,0.031,0.017
885,88.429,14.07,2.958,0.031,0.017
886,88.515,14.07,2.961,0.031,0.017
887,88.607,14.07,2.963,0.031,0.017
888,88.729,14.07,2.968,0.031,0.017
889,88.813,14.08,2.97,0.031,0.017
890,88.907,14.08,2.974,0.031,0.017
891,89.03,14.08,2.978,0.031,0.017
892,89.115,14.08,2.981,0.031,0.017
893,89.207,14.08,2.984,0.031,0.017
894,89.327,14.08,2.988,0.031,0.018
895,89.415,14.08,2.991,0.031,0.018
896,89.509,14.08,2.994,0.031,0.018
897,89.627,14.08,2.998,0.031,0.018
898,89.717,14.08,3.001,0.031,0.018
899,89.807,14.08,3.004,0.031,0.018
900,89.927,14.08,3.007,0.031,0.018
901,90.015,14.08,3.011,0.031,0.018
902,90.109,14.08,3.014,0.031,0.018
903,90.23,14.08,3.018,0.031,0.018
904,90.315,14.08,3.021,0.031,0.018
905,90.407,14.08,3.024,0.031,0.018
906,90.527,14.08,3.028,0.031,0.018
907,90.615,14.08,3.031,0.031,0.018
908,90.709,14.08,3.034,0.031,0.018
909,90.819,14.07,3.037,0.031,0.018
910,90.915,14.07,3.041,0.031,0.018
911,91.009,14.07,3.044,0.031,0.018
912,91.127,14.07,3.048,0.031,0.018
913,91.215,14.07,3.051,0.031,0.018
914,91.307,14.07,3.054,0.031,0.018
915,91.427,14.06,3.058,0.031,0.018
916,91.515,14.06,3.061,0.031,0.018
917,91.609,14.06,3.064,0.031,0.018
918,91.726,14.06,3.068,0.031,0.018
919,91.815,14.06,3.071,0.031,0.018
920,91.907,14.06,3.074,0.031,0.018
921,92.027,14.06,3.078,0.031,0.018
922,92.114,14.06,3.081,0.031,0.018
923,92.207,14.06,3.084,0.031,0.018
924,92.327,14.06,3.088,0.031,0.018
925,92.417,14.06,3.091,0.031,0.018
926,92.508,14.06,3.094,0.031,0.018
927,92.627,14.06,3.098,0.031,0.018
928,92.717,14.06,3.101,0.031,0.018
929,92.807,14.06,3.104,0.031,0.018
930,92.927,14.05,3.107,0.031,0.018
931,93.017,14.05,3.111,0.031,0.018
932,93.107,14.05,3.114,0.031,0.018
933,93.229,14.05,3.118,0.031,0.018
934,93.315,14.05,3.121,0.031,0.018
935,93.407,14.05,3.123,0.031,0.018
936,93.527,14.05,3.128,0.031,0.018
937,93.614,14.05,3.131,0.031,0.018
938,93.707,14.05,3.134,0.031,0.018
939,93.827,14.05,3.138,0.031,0.018
940,93.915,14.05,3.141,0.031,0.018
941,94.006,14.05,3.144,0.031,0.018
942,94.127,14.05,3.148,0.031,0.018
943,94.217,14.05,3.151,0.031,0.018
944,94.307,14.05,3.154,0.031,0.018
945,94.427,14.05,3.158,0.031,0.019
946,94.507,14.06,3.16,0.031,0.019
947,94.607,14.06,3.164,0.031,0.019
948,94.726,14.06,3.168,0.031,0.019
949,94.815,14.06,3.171,0.031,0.019
950,94.907,14.06,3.173,0.031,0.019
951,95.027,14.06,3.177,0.031,0.019
952,95.115,14.06,3.181,0.031,0.019
953,95.206,14.06,3.183,0.031,0.019
954,95.33,14.06,3.188,0.031,0.019
955,95.415,14.06,3.191,0.031,0.019
956,95.508,14.06,3.194,0.031,0.019
957,95.629,14.06,3.198,0.031,0.019
958,95.715,14.06,3.201,0.031,0.019
959,95.807,14.07,3.204,0.031,0.019
960,95.927,14.07,3.208,0.031,0.019
961,96.017,14.07,3.211,0.031,0.019
962,96.106,14.07,3.214,0.031,0.019
963,96.23,14.07,3.218,0.031,0.019
964,96.315,14.07,3.221,0.031,0.019
965,96.408,14.07,3.224,0.031,0.019
966,96.527,14.07,3.228,0.031,0.019
967,96.619,14.07,3.231,0.031,0.019
968,96.709,14.07,3.234,0.031,0.019
969,96.829,14.07,3.238,0.031,0.019
970,96.917,14.07,3.241,0.031,0.019
971,97.007,14.07,3.244,0.031,0.019
972,97.126,14.08,3.248,0.031,0.019
973,97.215,14.08,3.251,0.031,0.019
974,97.309,14.08,3.254,0.031,0.019
975,97.429,14.08,3.258,0.031,0.019
976,97.518,14.08,3.261,0.031,0.019
977,97.607,14.08,3.264,0.031,0.019
978,97.729,14.07,3.268,0.031,0.019
979,97.815,14.07,3.271,0.031,0.019
980,97.906,14.08,3.274,0.031,0.019
981,98.015,14.07,3.277,0.031,0.019
982,98.117,14.07,3.281,0.031,0.019
983,98.208,14.07,3.284,0.031,0.019
984,98.327,14.08,3.288,0.031,0.019
985,98.415,14.08,3.291,0.031,0.019
986,98.507,14.08,3.294,0.031,0.019
987,98.629,14.07,3.298,0.031,0.019
988,98.715,14.07,3.301,0.031,0.019
989,98.809,14.07,3.304,0.031,0.019
990,98.929,14.07,3.308,0.031,0.019
991,99.021,14.07,3.311,0.031,0.019
992,99.106,14.07,3.314,0.031,0.019
993,99.227,14.07,3.318,0.031,0.019
994,99.317,14.07,3.321,0.031,0.019
995,99.406,14.07,3.323,0.031,0.019
996,99.529,14.07,3.328,0.031,0.02
997,99.621,14.07,3.331,0.031,0.02
998,99.707,14.07,3.334,0.031,0.02
999,99.801,14.07,3.337,0.031,0.02
1000,99.914,14.07,3.341,0.031,0.02
1001,100.009,14.07,3.344,0.031,0.02
1002,100.129,14.07,3.348,0.031,0.02
1003,100.22,14.07,3.351,0.031,0.02
1004,100.308,14.07,3.354,0.031,0.02
1005,100.429,14.07,3.358,0.031,0.02
1006,100.519,14.07,3.361,0.031,0.02
1007,100.606,14.07,3.364,0.031,0.02
1008,100.73,14.07,3.368,0.031,0.02
1009,100.819,14.08,3.37,0.031,0.02
1010,100.908,14.08,3.374,0.031,0.02
1011,101.027,14.07,3.378,0.031,0.02
1012,101.121,14.07,3.381,0.031,0.02
1013,101.206,14.07,3.384,0.031,0.02
1014,101.327,14.07,3.388,0.031,0.02
1015,101.421,14.07,3.391,0.031,0.02
1016,101.506,14.07,3.394,0.031,0.02
1017,101.626,14.07,3.398,0.031,0.02
1018,101.716,14.07,3.401,0.031,0.02
1019,101.807,14.07,3.404,0.031,0.02
1020,101.926,14.07,3.408,0.031,0.02
1021,102.018,14.07,3.411,0.031,0.02
1022,102.107,14.07,3.414,0.031,0.02
1023,102.227,14.07,3.418,0.031,0.02
1024,102.319,14.07,3.421,0.031,0.02
1025,102.406,14.07,3.424,0.031,0.02
1026,102.529,14.07,3.428,0.031,0.02
1027,102.619,14.07,3.431,0.031,0.02
1028,102.706,14.07,3.434,0.031,0.02
1029,102.829,14.07,3.438,0.031,0.02
1030,102.918,14.07,3.44,0.031,0.02
1031,103.006,14.07,3.444,0.031,0.02
1032,103.1,14.07,3.447,0.031,0.02
1033,103.203,14.08,3.45,0.031,0.02
1034,103.309,14.08,3.454,0.031,0.02
1035,103.429,14.08,3.458,0.031,0.02
1036,103.519,14.08,3.461,0.031,0.02
1037,103.606,14.08,3.464,0.031,0.02
1038,103.726,14.08,3.468,0.031,0.02
1039,103.819,14.08,3.471,0.031,0.02
1040,103.907,14.08,3.474,0.031,0.02
1041,104.029,14.08,3.478,0.031,0.02
1042,104.118,14.08,3.481,0.031,0.02
1043,104.208,14.08,3.484,0.031,0.02
1044,104.299,14.08,3.486,0.031,0.02
1045,104.419,14.08,3.491,0.031,0.02
1046,104.506,14.08,3.494,0.031,0.02
1047,104.6,14.08,3.497,0.031,0.02
1048,104.721,14.08,3.501,0.031,0.021
1049,104.806,14.08,3.504,0.031,0.021
1050,104.926,14.08,3.508,0.031,0.021
1051,105.021,14.08,3.511,0.031,0.021
1052,105.107,14.08,3.514,0.031,0.021
1053,105.228,14.08,3.518,0.031,0.021
1054,105.319,14.08,3.521,0.031,0.021
1055,105.406,14.08,3.524,0.031,0.021
1056,105.501,14.08,3.527,0.031,0.021
1057,105.618,14.08,3.531,0.031,0.021
1058,105.708,14.08,3.534,0.031,0.021
1059,105.799,14.09,3.537,0.031,0.021
1060,105.921,14.09,3.541,0.031,0.021
1061,106.008,14.09,3.544,0.031,0.021
1062,106.127,14.09,3.548,0.031,0.021
1063,106.219,14.09,3.551,0.031,0.021
1064,106.306,14.09,3.554,0.031,0.021
1065,106.401,14.09,3.557,0.031,0.021
1066,106.521,14.09,3.561,0.031,0.021
1067,106.606,14.09,3.564,0.031,0.021
1068,106.729,14.09,3.568,0.031,0.021
1069,106.819,14.09,3.571,0.031,0.021
1070,106.909,14.09,3.574,0.031,0.021
1071,107,14.09,3.577,0.031,0.021
1072,107.119,14.1,3.58,0.031,0.021
1073,107.207,14.1,3.584,0.031,0.021
1074,107.3,14.1,3.587,0.031,0.021
1075,107.418,14.1,3.591,0.031,0.021
1076,107.506,14.1,3.594,0.031,0.021
1077,107.6,14.1,3.597,0.031,0.021
1078,107.721,14.1,3.601,0.031,0.021
1079,107.808,14.1,3.604,0.031,0.021
1080,107.899,14.1,3.607,0.031,0.021
1081,108.018,14.1,3.611,0.031,0.021
1082,108.107,14.1,3.614,0.031,0.021
1083,108.229,14.1,3.618,0.031,0.021
1084,108.32,14.1,3.621,0.031,0.021
1085,108.407,14.1,3.624,0.031,0.021
1086,108.501,14.1,3.627,0.031,0.021
1087,108.618,14.1,3.631,0.031,0.021
1088,108.709,14.1,3.634,0.031,0.021
1089,108.829,14.1,3.638,0.031,0.021
1090,108.918,14.1,3.641,0.031,0.021
1091,109.009,14.1,3.644,0.031,0.021
1092,109.099,14.1,3.647,0.031,0.021
1093,109.219,14.1,3.651,0.031,0.021
1094,109.306,14.1,3.654,0.031,0.021
1095,109.4,14.1,3.657,0.031,0.021
1096,109.518,14.1,3.661,0.031,0.021
1097,109.609,14.1,3.664,0.031,0.021
1098,109.729,14.11,3.668,0.031,0.021
1099,109.818,14.11,3.671,0.031,0.022
1100,109.909,14.11,3.674,0.031,0.022
1101,109.999,14.11,3.677,0.031,0.022
1102,110.118,14.11,3.681,0.031,0.022
1103,110.206,14.11,3.684,0.031,0.022
1104,110.299,14.11,3.687,0.031,0.022
1105,110.418,14.11,3.691,0.031,0.022
1106,110.509,14.11,3.694,0.031,0.022
1107,110.629,14.11,3.698,0.031,0.022
1108,110.718,14.11,3.701,0.031,0.022
1109,110.807,14.11,3.704,0.031,0.022
1110,110.901,14.12,3.707,0.031,0.022
1111,111.018,14.12,3.711,0.031,0.022
1112,111.108,14.12,3.714,0.031,0.022
1113,111.199,14.12,3.717,0.031,0.022
1114,111.318,14.12,3.721,0.031,0.022
1115,111.408,14.12,3.724,0.031,0.022
1116,111.528,14.12,3.728,0.031,0.022
1117,111.619,14.12,3.731,0.031,0.022
1118,111.708,14.12,3.734,0.031,0.022
1119,111.829,14.13,3.738,0.031,0.022
1120,111.919,14.13,3.741,0.031,0.022
1121,112.006,14.13,3.744,0.031,0.022
1122,112.129,14.13,3.748,0.031,0.022
1123,112.218,14.13,3.751,0.031,0.022
1124,112.308,14.13,3.754,0.031,0.022
1125,112.426,14.13,3.758,0.031,0.022
1126,112.521,14.13,3.761,0.031,0.022
1127,112.606,14.13,3.764,0.031,0.022
1128,112.726,14.13,3.768,0.031,0.022
1129,112.818,14.13,3.771,0.031,0.022
1130,112.899,14.14,3.773,0.031,0.022
1131,112.999,14.14,3.777,0.031,0.022
1132,113.121,14.14,3.781,0.031,0.022
1133,113.208,14.14,3.784,0.031,0.022
1134,113.326,14.14,3.788,0.031,0.022
1135,113.418,14.14,3.791,0.031,0.022
1136,113.506,14.14,3.794,0.031,0.022
1137,113.629,14.14,3.798,0.031,0.022
1138,113.718,14.14,3.801,0.031,0.022
1139,113.808,14.14,3.804,0.031,0.022
1140,113.922,14.15,3.807,0.031,0.022
1141,114.018,14.14,3.811,0.031,0.022
1142,114.109,14.14,3.814,0.031,0.022
1143,114.2,14.15,3.817,0.031,0.022
1144,114.318,14.15,3.821,0.031,0.022
1145,114.408,14.15,3.824,0.031,0.022
1146,114.499,14.15,3.827,0.031,0.022
1147,114.62,14.15,3.831,0.031,0.022
1148,114.706,14.15,3.834,0.031,0.022
1149,114.828,14.15,3.838,0.031,0.022
1150,114.92,14.15,3.841,0.031,0.023
1151,115.006,14.15,3.844,0.031,0.023
1152,115.1,14.15,3.847,0.031,0.023
1153,115.22,14.15,3.851,0.031,0.023
1154,115.306,14.15,3.854,0.031,0.023
1155,115.426,14.15,3.858,0.031,0.023
1156,115.518,14.15,3.861,0.031,0.023
1157,115.608,14.15,3.864,0.031,0.023
1158,115.729,14.15,3.868,0.031,0.023
1159,115.818,14.15,3.871,0.031,0.023
1160,115.908,14.15,3.874,0.031,0.023
1161,116.026,14.15,3.878,0.031,0.023
1162,116.118,14.15,3.881,0.031,0.023
1163,116.206,14.15,3.884,0.031,0.023
1164,116.326,14.15,3.888,0.031,0.023
1165,116.418,14.15,3.891,0.031,0.023
1166,116.508,14.15,3.894,0.031,0.023
1167,116.6,14.15,3.897,0.031,0.023
1168,116.72,14.15,3.901,0.031,0.023
1169,116.806,14.15,3.904,0.031,0.023
1170,116.929,14.15,3.908,0.031,0.023
1171,117.018,14.15,3.911,0.031,0.023
1172,117.106,14.15,3.914,0.031,0.023
1173,117.226,14.15,3.918,0.031,0.023
1174,117.318,14.15,3.921,0.031,0.023
1175,117.407,14.15,3.924,0.031,0.023
1176,117.526,14.15,3.928,0.031,0.023
1177,117.618,14.15,3.931,0.031,0.023
1178,117.706,14.14,3.934,0.031,0.023
1179,117.799,14.14,3.937,0.031,0.023
1180,117.918,14.14,3.941,0.031,0.023
1181,118.006,14.14,3.944,0.031,0.023
1182,118.129,14.14,3.948,0.031,0.023
1183,118.218,14.14,3.95,0.031,0.023
1184,118.306,14.14,3.954,0.031,0.023
1185,118.4,14.14,3.957,0.031,0.023
1186,118.518,14.14,3.961,0.031,0.023
1187,118.602,14.15,3.963,0.031,0.023
1188,118.726,14.15,3.968,0.031,0.023
1189,118.818,14.15,3.971,0.031,0.023
1190,118.906,14.15,3.974,0.031,0.023
1191,119.001,14.15,3.977,0.031,0.023
1192,119.118,14.15,3.981,0.031,0.023
1193,119.208,14.15,3.984,0.031,0.023
1194,119.328,14.15,3.988,0.031,0.023
1195,119.418,14.15,3.991,0.031,0.023
1196,119.508,14.15,3.994,0.031,0.023
1197,119.626,14.16,3.998,0.031,0.023
1198,119.721,14.16,4.001,0.031,0.023
1199,119.806,14.16,4.004,0.031,0.023
1200,119.926,14.16,4.008,0.031,0.023
1201,120.018,14.16,4.011,0.031,0.024
1202,120.106,14.16,4.014,0.031,0.024
1203,120.199,14.16,4.017,0.031,0.024
1204,120.319,14.16,4.021,0.031,0.024
1205,120.406,14.17,4.024,0.031,0.024
1206,120.5,14.17,4.027,0.031,0.024
1207,120.618,14.17,4.031,0.031,0.024
1208,120.708,14.17,4.034,0.031,0.024
1209,120.828,14.17,4.038,0.031,0.024
1210,120.92,14.17,4.041,0.031,0.024
1211,121.006,14.17,4.044,0.031,0.024
1212,121.126,14.17,4.048,0.031,0.024
1213,121.22,14.17,4.051,0.031,0.024
1214,121.306,14.18,4.054,0.032,0.024
1215,121.429,14.18,4.058,0.032,0.024
1216,121.518,14.18,4.061,0.032,0.024
1217,121.608,14.18,4.064,0.032,0.024
1218,121.728,14.18,4.068,0.032,0.024
1219,121.818,14.18,4.071,0.032,0.024
1220,121.906,14.18,4.074,0.032,0.024
1221,122.029,14.19,4.078,0.032,0.024
1222,122.118,14.19,4.081,0.032,0.024
1223,122.205,14.19,4.084,0.032,0.024
1224,122.3,14.19,4.087,0.032,0.024
1225,122.418,14.19,4.091,0.032,0.024
1226,122.505,14.19,4.094,0.032,0.024
1227,122.628,14.19,4.098,0.032,0.024
1228,122.718,14.19,4.101,0.032,0.024
1229,122.806,14.19,4.104,0.032,0.024
1230,122.929,14.19,4.108,0.032,0.024
1231,123.018,14.19,4.111,0.032,0.024
1232,123.108,14.19,4.114,0.032,0.024
1233,123.225,14.19,4.118,0.032,0.024
1234,123.318,14.19,4.121,0.032,0.024
1235,123.406,14.2,4.124,0.032,0.024
1236,123.526,14.2,4.128,0.032,0.024
1237,123.62,14.2,4.131,0.032,0.024
1238,123.705,14.2,4.133,0.032,0.024
1239,123.828,14.2,4.138,0.032,0.024
1240,123.918,14.2,4.141,0.032,0.024
1241,124.008,14.2,4.144,0.032,0.024
1242,124.126,14.2,4.148,0.032,0.024
1243,124.218,14.2,4.15,0.032,0.024
1244,124.306,14.2,4.154,0.032,0.024
1245,124.428,14.21,4.158,0.032,0.024
1246,124.518,14.21,4.161,0.032,0.024
1247,124.608,14.21,4.164,0.032,0.024
1248,124.699,14.21,4.167,0.032,0.024
1249,124.82,14.21,4.171,0.032,0.024
1250,124.906,14.21,4.174,0.032,0.024
1251,125.025,14.21,4.178,0.032,0.024
1252,125.118,14.21,4.18,0.032,0.024
1253,125.209,14.21,4.184,0.032,0.025
1254,125.328,14.21,4.188,0.032,0.025
1255,125.418,14.22,4.191,0.032,0.025
1256,125.505,14.22,4.194,0.032,0.025
1257,125.6,14.22,4.197,0.032,0.025
1258,125.72,14.22,4.201,0.032,0.025
1259,125.806,14.22,4.204,0.032,0.025
1260,125.926,14.22,4.208,0.032,0.025
1261,126.018,14.22,4.211,0.032,0.025
